city,property_type,page_url,location,price,area,beds,baths
Lahore,Flat,zameen.com/new-projects/pace_circle-196.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.28 Crore,763 sqft,2,2
Lahore,Flat,zameen.com/new-projects/pace_circle-196.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.28 Crore,763 sqft,1,1
Lahore,Flat,zameen.com/new-projects/pace_circle-196.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.07 Crore,640 sqft,1,1
Lahore,Flat,zameen.com/new-projects/pace_circle-196.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.07 Crore,640 sqft,1,1
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",66.4 Lakh,396 sqft,2,2
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.61 Crore,959 sqft,2,2
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.28 Crore,763 sqft,2,2
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.28 Crore,763 sqft,1,1
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.07 Crore,640 sqft,1,1
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",66.4 Lakh,396 sqft,1,1
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"City Star Shopping Centre, Peco Road",49.41 Lakh,335 sqft,2,2
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"City Star Shopping Centre, Peco Road",49.41 Lakh,335 sqft,3,4
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Bahria Town - Block AA, Bahria Town - Sector D",78 Lakh,510 sqft,1,1
Lahore,Flat,zameen.com/new-projects/jinnah_square_residential_apartment-2219.html,"Bahria Town - Sector C, Bahria Town",70 Lakh,713 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_town_bahria_town_sector_e_1_bedroom_luxury_furnished_facing_eiffel_tower_building_appartment_available_for_sale_in_bahria_town_lahore-42691708-1802-1.html,"Bahria Town - Sector E, Bahria Town",60 Lakh,510 sqft,1,1
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Green Apartments, Nespak Scheme Phase 2",29.53 Lakh,435 sqft,1,1
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Green Apartments, Nespak Scheme Phase 2",29.53 Lakh,435 sqft,1,1
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Green Apartments, Nespak Scheme Phase 2",57.56 Lakh,731 sqft,2,2
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Green Apartments, Nespak Scheme Phase 2",38.19 Lakh,485 sqft,1,1
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",99.3 Lakh,"1,098 sqft",3,3
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",99.3 Lakh,"1,098 sqft",3,3
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",1.04 Crore,"1,153 sqft",3,3
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",1.04 Crore,"1,153 sqft",3,3
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",60 Lakh,663 sqft,2,2
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",69.9 Lakh,773 sqft,2,2
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",32.9 Lakh,343 sqft,1,1
Lahore,Flat,zameen.com/new-projects/green_apartments-1581.html,"Al Hayat Residencia, Raiwind Road",32.9 Lakh,343 sqft,1,1
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Gulberg City Centre, Main Boulevard Gulberg",1.29 Crore,310 sqft,3,3
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Gulberg City Centre, Main Boulevard Gulberg",1.76 Crore,425 sqft,1,1
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Gulberg City Centre, Main Boulevard Gulberg",2.42 Crore,673 sqft,3,3
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Gulberg City Centre, Main Boulevard Gulberg",4.64 Crore,"1,289 sqft",3,3
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Askari 11, Askari",3.25 Crore,"2,250 sqft",3,3
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Bahria Town - Sector F, Bahria Town",64 Lakh,490 sqft,3,4
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Askari 11 - Sector B Apartments, Askari 11",2.85 Crore,"2,250 sqft",3,3
Lahore,Flat,zameen.com/new-projects/al_hayat_residencia-952.html,"Askari 10 - Sector F, Askari 10",3.05 Crore,"2,250 sqft",3,3
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Gulberg City Centre, Main Boulevard Gulberg",6.08 Crore,"1,690 sqft",1,1
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Gulberg City Centre, Main Boulevard Gulberg",2.89 Crore,696 sqft,1,1
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Gulberg City Centre, Main Boulevard Gulberg",6.08 Crore,"1,690 sqft",1,1
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Gulberg City Centre, Main Boulevard Gulberg",2.89 Crore,696 sqft,3,3
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Pearl One Residencies, MM Alam Road",1.38 Crore,406 sqft,3,3
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Pearl One Residencies, MM Alam Road",1.98 Crore,583 sqft,2,2
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Pearl One Residencies, MM Alam Road",1.38 Crore,406 sqft,2,2
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Signature By Icon, Raiwind Road",1.5 Crore,"1,507 sqft",1,1
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Signature By Icon, Raiwind Road",1.43 Crore,"1,352 sqft",1,1
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Signature By Icon, Raiwind Road",96.69 Lakh,943 sqft,2,2
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Signature By Icon, Raiwind Road",89.22 Lakh,823 sqft,2,2
Lahore,Flat,zameen.com/new-projects/gulberg_city_centre-1441.html,"Signature By Icon, Raiwind Road",58.37 Lakh,538 sqft,1,1
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Signature By Icon, Raiwind Road",57.3 Lakh,528 sqft,1,1
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Signature By Icon, Raiwind Road",99.44 Lakh,943 sqft,3,3
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Signature By Icon, Raiwind Road",98.91 Lakh,938 sqft,3,3
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Signature By Icon, Raiwind Road",63.49 Lakh,602 sqft,1,1
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Signature By Icon, Raiwind Road",63.49 Lakh,602 sqft,3,3
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Askari 10 - Sector F, Askari 10",3.2 Crore,"2,250 sqft",2,2
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Askari 10 - Sector F, Askari 10",3.03 Crore,"2,250 sqft",1,1
Lahore,Flat,zameen.com/new-projects/pearl_one_residencies-2119.html,"Bahria Town - Block DD, Bahria Town - Sector D",60 Lakh,375 sqft,1,1
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Zameen Opal, Land Breeze Housing Society",2.44 Crore,"1,102 sqft",3,3
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Zameen Opal, Land Breeze Housing Society",2.11 Crore,954 sqft,2,2
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Zameen Opal, Land Breeze Housing Society",2.33 Crore,"1,053 sqft",2,2
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Zameen Opal, Land Breeze Housing Society",2.11 Crore,954 sqft,2,2
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Defence Raya, DHA Defence",4.48 Crore,"2,939 sqft",1,1
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Defence Raya, DHA Defence",4.6 Crore,"2,939 sqft",1,1
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Defence Raya, DHA Defence",3.89 Crore,"2,583 sqft",4,6
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Defence Raya, DHA Defence",4.95 Crore,"2,939 sqft",2,1
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Defence Raya, DHA Defence",3.21 Crore,"1,593 sqft",2,2
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Bahria Town - Sector C, Bahria Town",75 Lakh,570 sqft,3,3
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Bahria Town - Sector C, Bahria Town",70 Lakh,521 sqft,1,1
Lahore,Flat,zameen.com/new-projects/zameen_opal-1537.html,"Askari 11, Askari",4.1 Crore,"2,700 sqft",2,3
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"Bahria Education & Medical City, Lahore",36 Lakh,"1,125 sqft",1,1
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"B45 Residential Apartments, MM Alam Road",2.64 Crore,980 sqft,1,1
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"B45 Residential Apartments, MM Alam Road",5.09 Crore,"1,890 sqft",2,2
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"Bahria Town - Sector E, Bahria Town",70 Lakh,450 sqft,1,1
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"New Lahore City, Lahore",44 Lakh,"1,125 sqft",1,1
Lahore,Flat,zameen.com/new-projects/defence_raya-1538.html,"Bahria Orchard, Lahore",82 Lakh,632 sqft,3,1
Lahore,Flat,zameen.com/Property/askari_askari_10_12_marla_flat_in_askari_10_for_sale-41045557-1011-1.html,"Askari 10, Askari",4.35 Crore,"2,700 sqft",4,4
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",1.02 Crore,358 sqft,1,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",1.13 Crore,396 sqft,1,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",1.06 Crore,372 sqft,2,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",2.46 Crore,864 sqft,2,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",2.62 Crore,923 sqft,2,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Amanah Mall Service Apartments, Model Town Link Road",2.46 Crore,864 sqft,3,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Swiss Mall Gulberg, MM Alam Road",2.64 Crore,453 sqft,4,3
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Swiss Mall Gulberg, MM Alam Road",2.64 Crore,453 sqft,2,4
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Askari 11 - Sector B, Askari 11",3.25 Crore,"2,250 sqft",1,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Askari 11 - Sector B, Askari 11",3.3 Crore,"2,700 sqft",1,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Johar Town Phase 2 - Block H3, Johar Town Phase 2",43.5 Lakh,591 sqft,1,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Bahria Town - Sector C, Bahria Town",45 Lakh,422 sqft,2,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Bahria Town - Sector E, Bahria Town",75 Lakh,500 sqft,2,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Bahria Town - Sector C, Bahria Town",55 Lakh,380 sqft,1,2
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Thokar Niaz Baig, Lahore",1.29 Crore,980 sqft,1,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Residence 15, Gulberg 3 - Block L",1.79 Crore,817 sqft,3,1
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Bahria Town - Umar Block, Bahria Town - Sector B",70 Lakh,545 sqft,3,3
Lahore,Flat,zameen.com/new-projects/amanah_mall_service_apartments-2195.html,"Bahria Town - Sector E, Bahria Town",68 Lakh,500 sqft,4,3
Lahore,Flat,zameen.com/new-projects/swiss_mall_gulberg-2196.html,"Gulberg, Lahore",1.3 Crore,"1,340 sqft",3,4
Lahore,Flat,zameen.com/new-projects/swiss_mall_gulberg-2196.html,"Askari 10 - Sector F, Askari 10",3.5 Crore,"2,475 sqft",1,3
Lahore,Flat,zameen.com/new-projects/swiss_mall_gulberg-2196.html,"Askari 10 - Sector F, Askari 10",4.35 Crore,"2,925 sqft",4,1
Lahore,Flat,zameen.com/Property/raiwind_road_lake_city_icon_valley_2_luxury_apartments_next_to_lake_city-36288855-1103-1.html,"Lake City, Raiwind Road",65 Lakh,925 sqft,2,2
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_nishtar_block_buying_a_flat_in_bahria_town_nishtar_block_-42391839-1806-1.html,"Bahria Town - Nishtar Block, Bahria Town - Sector E",49.25 Lakh,394 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_nishtar_block_bahria_town_nishtar_block_flat_sized_579_square_feet_for_sale-42391973-1806-1.html,"Bahria Town - Nishtar Block, Bahria Town - Sector E",72.38 Lakh,579 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_nishtar_block_799_square_feet_flat_available_for_sale_in_bahria_town_nishtar_block_if_you_hurry-42391988-1806-1.html,"Bahria Town - Nishtar Block, Bahria Town - Sector E",99.88 Lakh,799 sqft,2,2
Lahore,Flat,zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_4_marla_flat__ready_for_possession_almost-42516620-11201-1.html,"Bahria Orchard Phase 4, Bahria Orchard",55 Lakh,900 sqft,2,2
Lahore,Flat,zameen.com/Property/lahore_fazaia_housing_scheme_beach_resort_by_icon_furnished_apartment_limited_time_offer-42507506-1677-1.html,"Fazaia Housing Scheme, Lahore",1.09 Crore,761 sqft,2,2
Lahore,Flat,zameen.com/Property/raiwind_road_icon_valley_phase_1_5_5_marla_brand_new_apartment_on_2nd_floor__for_sale_in_icon_valley_phase_1-40983211-8469-1.html,"Icon Valley Phase 1, Raiwind Road",65 Lakh,"1,237 sqft",2,2
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_iqbal_block_brand_new_1_bedroom_apartment_for_sale_in_iqbal_block_sector_e_bahria_town_lahore-42826423-1805-1.html,"Bahria Town - Iqbal Block, Bahria Town - Sector E",70 Lakh,486 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_iqbal_block_studio_apartment_for_sale_in_iqbal_block_sector_e_bahria_town_lahore-42826378-1805-1.html,"Bahria Town - Iqbal Block, Bahria Town - Sector E",42 Lakh,239 sqft,2,1
Lahore,Flat,zameen.com/Property/bahria_town_sector_e_bahria_town_iqbal_block_brand_new_2_bedrooms_apartment_for_sale_in_iqbal_block_sector_e_bahria_town_lahore-42260049-1805-1.html,"Bahria Town - Iqbal Block, Bahria Town - Sector E",1.1 Crore,700 sqft,2,2
Lahore,Flat,zameen.com/Property/raiwind_road_etihad_town_union_luxury_apartments_2_bed_located_at_c_tower-43049688-11895-1.html,"Etihad Town, Raiwind Road",1.6 Crore,"1,507 sqft",1,2
Lahore,Flat,zameen.com/Property/dha_phase_4_dha_phase_4_block_dd_1_bed_apartment_for_sale-41878218-1592-1.html,"DHA Phase 4 - Block DD, DHA Phase 4",2.5 Crore,"1,001 sqft",1,2
Lahore,Flat,zameen.com/Property/raiwind_road_etihad_town_studio_apartment_union_luxury_apartment_located_at_etihad_town_main_raiwind_road-42998456-11895-1.html,"Etihad Town, Raiwind Road",64.95 Lakh,501 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_1_bed_apartment_for_sale_at_time_square_mall_bahira_orchard_lahore-42003219-11201-1.html,"Bahria Orchard Phase 4, Bahria Orchard",60.28 Lakh,432 sqft,3,1
Lahore,Flat,zameen.com/Property/bahria_orchard_bahria_orchard_phase_4_1_bed_hotel_apartment_for_sale_at_orchard_mall_bahira_orchard_lahore-42079853-11201-1.html,"Bahria Orchard Phase 4, Bahria Orchard",68 Lakh,522 sqft,1,3
Lahore,Flat,zameen.com/Property/lahore_rehman_gardens_9_marla_apartment_in_rehman_gardens_near_dha_phase_1_avenue_mall-34424383-4584-1.html,"Rehman Gardens, Lahore",1.25 Crore,"2,025 sqft",3,1
Lahore,Flat,zameen.com/Property/bahria_town_sector_d_bahria_town_block_dd_brand_new_furnished_apartment__block_dd_btl-42711670-1800-1.html,"Bahria Town - Block DD, Bahria Town - Sector D",65 Lakh,469 sqft,1,3
Lahore,Flat,zameen.com/Property/askari_11_askari_11_sector_b_apartments_10_marla_flat_for_sale_in_lahore-42836266-15703-1.html,"Askari 11 - Sector B Apartments, Askari 11",3.15 Crore,"2,250 sqft",1,1
Lahore,Flat,zameen.com/Property/gulberg_main_boulevard_gulberg_downtown_hotel_and_residences_apartment_1st_floor_345_sq__ft__1_bed-43100862-3852-1.html,"Main Boulevard Gulberg, Gulberg",1.35 Crore,345 sqft,2,1
Lahore,Flat,zameen.com/Property/gulberg_main_boulevard_gulberg_downtown_hotel_and_residences_apartment_1st_floor_325_sq__ft__1_bed-43100865-3852-1.html,"Main Boulevard Gulberg, Gulberg",1.27 Crore,325 sqft,2,2
Lahore,Flat,zameen.com/Property/gulberg_main_boulevard_gulberg_downtown_hotel_and_residences_apartment_2st_floor_580_sq__ft__2_bed-43100868-3852-1.html,"Main Boulevard Gulberg, Gulberg",2.29 Crore,580 sqft,2,2
Lahore,Flat,zameen.com/Property/gulberg_main_boulevard_gulberg_downtown_hotel_and_residences_apartment_2st_floor_600_sq__ft__2_bed-43100880-3852-1.html,"Main Boulevard Gulberg, Gulberg",2.49 Crore,600 sqft,2,2
Lahore,Flat,zameen.com/Property/gulberg_main_boulevard_gulberg_downtown_hotel_and_residences_apartment_2st_floor_580_sq__ft__2_bed-43100873-3852-1.html,"Main Boulevard Gulberg, Gulberg",2.41 Crore,580 sqft,2,2
Lahore,Flat,zameen.com/Property/bahria_town_sector_d_bahria_town_block_aa_1_bedroom_apartment_for_sale_in_aa_block_sector_d_bahria_town_lahore-42084564-1797-1.html,"Bahria Town - Block AA, Bahria Town - Sector D",65 Lakh,528 sqft,1,1
Lahore,Flat,zameen.com/Property/lahore_shalimar_link_road_428_square_feet_flat_for_sale_in_shalimar_link_road_shalimar_link_road-37443784-9437-1.html,"Shalimar Link Road, Lahore",56.71 Lakh,428 sqft,1,1
Lahore,Flat,zameen.com/Property/lahore_mughalpura_on_installments_commercial_flat_for_sale_in_royal_business_tower_shalimar_link_road-37443947-489-1.html,"Mughalpura, Lahore",61.25 Lakh,452 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Beach Resort, Raiwind Road",3.75 Crore,"2,590 sqft",3,3
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Beach Resort, Raiwind Road",61.3 Lakh,428 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Beach Resort, Raiwind Road",1.07 Crore,614 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Bahria Town - Tauheed Block, Bahria Town - Sector F",49.5 Lakh,375 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Bahria Town - Sector C, Bahria Town",43 Lakh,300 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Bahria Orchard Phase 4, Bahria Orchard",60.48 Lakh,432 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"Bahria Town - Nishtar Block, Bahria Town - Sector E",71 Lakh,500 sqft,1,1
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"T Square, Gulberg 3 - Block B3",6.7 Crore,"2,230 sqft",2,2
Lahore,Flat,zameen.com/new-projects/beach_resort_by_icon-2261.html,"T Square, Gulberg 3 - Block B3",6.96 Crore,"2,315 sqft",3,3
Lahore,Flat,zameen.com/Property/bahria_town_sector_f_bahria_town_tauheed_block_1_bed_luxury_apartment_available_for_sale_on_2_5_years_easy_installment_plan_in_bahria_town_lahore-42662406-11864-1.html,"Bahria Town - Nishtar Block, Bahria Town - Sector E",75 Lakh,500 sqft,1,1
Lahore,Flat,zameen.com/Property/bahria_town_bahria_town_sector_c_facing_eiffel_tower_buy_back_and_confirm_rental_plan_apartments-42820524-1784-1.html,"Jinnah Square Residential Apartment, Architects Engineers Society - Block F",1.61 Crore,959 sqft,2,2
